trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
734,False,"{'a': 0.5, 'e': 0.7418307534023282}",20,0,-112.18884855582922,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
735,False,"{'a': 0.5, 'e': 0.7411597954431091}",20,0,-99.4229211339153,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
736,False,"{'a': 0.5, 'e': 0.7404880963241561}",35,12,-46.22649933151985,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
737,False,"{'a': 0.5, 'e': 0.7398156567171686}",20,0,-76.7977783848999,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
738,False,"{'a': 0.5, 'e': 0.7391424772945862}",20,0,-81.38671928843549,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
739,False,"{'a': 0.5, 'e': 0.7384685587295879}",20,7,-26.526563949499632,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.7377939016960925}",20,7,-16.132932701474715,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.7371185068687569}",20,4,-80.76617679954488,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
742,False,"{'a': 0.5, 'e': 0.7364423749229757}",25,0,-153.2503094312332,"{0: 15, 1: 3, 2: 2, 3: 3, 4: 2}",0
743,False,"{'a': 0.5, 'e': 0.7357655065348812}",20,0,-32.83787692026387,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
744,False,"{'a': 0.5, 'e': 0.7350879023813413}",20,0,-26.81270175924532,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
745,False,"{'a': 0.5, 'e': 0.7344095631399603}",20,0,-73.08808066067992,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
746,False,"{'a': 0.5, 'e': 0.7337304894890774}",20,0,-97.52040474645554,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
747,False,"{'a': 0.5, 'e': 0.7330506821077661}",20,0,-23.469565831890645,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
748,False,"{'a': 0.5, 'e': 0.7323701416758338}",20,7,12.802380013343965,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.7316888688738209}",30,0,-192.18379778319553,"{0: 16, 1: 4, 2: 5, 3: 3, 4: 2}",0
750,False,"{'a': 0.5, 'e': 0.7310068643830001}",20,0,-56.893177792579905,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
751,False,"{'a': 0.5, 'e': 0.7303241288853758}",20,0,-104.37057601391217,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
752,False,"{'a': 0.5, 'e': 0.7296406630636835}",30,13,-66.47227575248387,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
753,False,"{'a': 0.5, 'e': 0.7289564676013889}",20,0,-116.20593357408714,"{0: 13, 1: 3, 2: 0, 3: 2, 4: 2}",0
754,False,"{'a': 0.5, 'e': 0.7282715431826874}",30,0,-65.18363701830802,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
755,False,"{'a': 0.5, 'e': 0.7275858904925034}",20,0,-84.25948359834825,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
756,False,"{'a': 0.5, 'e': 0.7268995102164897}",20,0,-10.458912877318857,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
757,False,"{'a': 0.5, 'e': 0.7262124030410263}",30,0,-25.664103703668403,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
758,False,"{'a': 0.5, 'e': 0.7255245696532203}",20,12,0.44402303138009547,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.7248360107409052}",30,7,-30.064327825154088,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.7241467269926397}",20,4,-180.97484363940984,"{0: 6, 1: 2, 2: 4, 3: 1, 4: 3}",1
761,False,"{'a': 0.5, 'e': 0.7234567190977075}",20,0,-156.76322636067863,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
762,False,"{'a': 0.5, 'e': 0.7227659877461166}",20,0,-53.705446259647864,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
763,False,"{'a': 0.5, 'e': 0.7220745336285982}",25,11,9.443461237605792,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.7213823574366063}",20,6,-15.80165834481476,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.720689459862317}",20,0,-138.26284132824816,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
766,False,"{'a': 0.5, 'e': 0.719995841598628}",25,6,-60.78621126628815,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
767,False,"{'a': 0.5, 'e': 0.7193015033391573}",20,0,-0.007511837238620922,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
768,False,"{'a': 0.5, 'e': 0.7186064457782433}",20,6,-7.5476394204657,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.7179106696109434}",20,4,-6.238079009841394,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.7172141755330337}",25,0,-6.340834399584923,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
771,False,"{'a': 0.5, 'e': 0.7165169642410081}",25,0,-85.75292522926021,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
772,False,"{'a': 0.5, 'e': 0.7158190364320781}",20,0,-53.602015271121836,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
773,False,"{'a': 0.5, 'e': 0.7151203928041714}",35,0,-255.12897725625933,"{0: 16, 1: 7, 2: 6, 3: 3, 4: 3}",0
774,False,"{'a': 0.5, 'e': 0.7144210340559313}",20,0,-53.79105371309083,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
775,False,"{'a': 0.5, 'e': 0.7137209608867168}",20,0,-2.473311076785289,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
776,False,"{'a': 0.5, 'e': 0.7130201739966009}",35,0,-56.27337568749791,"{0: 26, 1: 0, 2: 9, 3: 0, 4: 0}",0
777,False,"{'a': 0.5, 'e': 0.7123186740863704}",30,0,-81.5957145010365,"{0: 21, 1: 3, 2: 3, 3: 3, 4: 0}",0
778,False,"{'a': 0.5, 'e': 0.7116164618575251}",20,0,-116.10654237012277,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
779,False,"{'a': 0.5, 'e': 0.7109135380122773}",20,0,-4.2637497177530195,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
780,False,"{'a': 0.5, 'e': 0.7102099032535507}",25,15,7.951898311736068,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.7095055582849801}",20,0,-66.53261012799234,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
782,False,"{'a': 0.5, 'e': 0.7088005038109104}",20,11,3.470605037298541,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.7080947405363958}",20,0,-85.3506760671383,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
784,False,"{'a': 0.5, 'e': 0.7073882691671998}",25,0,-30.413686293139488,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
785,False,"{'a': 0.5, 'e': 0.7066810904097934}",30,0,-44.73217003723923,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
786,False,"{'a': 0.5, 'e': 0.7059732049713556}",30,3,-4.4604527861640575,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.7052646135597717}",20,12,-26.70852250851999,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
788,False,"{'a': 0.5, 'e': 0.7045553168836329}",20,0,-58.946706474559385,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
789,False,"{'a': 0.5, 'e': 0.7038453156522361}",20,0,-107.45922539464716,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
790,False,"{'a': 0.5, 'e': 0.7031346105755821}",20,0,-76.86534328797869,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 0}",0
791,False,"{'a': 0.5, 'e': 0.7024232023643763}",20,0,-17.588470025906005,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
792,False,"{'a': 0.5, 'e': 0.7017110917300265}",30,0,-114.9687524178922,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
793,False,"{'a': 0.5, 'e': 0.7009982793846437}",20,6,-91.27893944987963,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
794,False,"{'a': 0.5, 'e': 0.7002847660410396}",25,0,-161.8217819469057,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
795,False,"{'a': 0.5, 'e': 0.699570552412728}",20,0,-58.852336340826106,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
796,False,"{'a': 0.5, 'e': 0.6988556392139224}",30,0,-69.5198648184355,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
797,False,"{'a': 0.5, 'e': 0.6981400271595356}",25,18,3.5472489449878255,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.6974237169651799}",20,0,-27.770250349193404,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
799,False,"{'a': 0.5, 'e': 0.6967067093471654}",25,13,-51.859896240676505,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
800,False,"{'a': 0.5, 'e': 0.6959890050224995}",20,0,-44.309232824509444,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
801,False,"{'a': 0.5, 'e': 0.6952706047088867}",25,3,-92.34523308104562,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 2}",1
802,False,"{'a': 0.5, 'e': 0.6945515091247271}",25,1,-145.30143168665555,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 3}",1
803,False,"{'a': 0.5, 'e': 0.6938317189891162}",20,0,-57.36122425190118,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
804,False,"{'a': 0.5, 'e': 0.6931112350218442}",30,12,-15.39299963683618,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.6923900579433949}",30,0,-41.09464321235051,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
806,False,"{'a': 0.5, 'e': 0.6916681884749454}",30,0,-67.51592407860886,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
807,False,"{'a': 0.5, 'e': 0.690945627338365}",25,18,-42.294594013859665,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
808,False,"{'a': 0.5, 'e': 0.6902223752562149}",20,0,-24.219074295114993,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
809,False,"{'a': 0.5, 'e': 0.689498432951747}",25,0,-117.47011140531767,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
810,False,"{'a': 0.5, 'e': 0.6887738011489036}",25,0,-57.951380510433744,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
811,False,"{'a': 0.5, 'e': 0.6880484805723165}",35,21,-102.4193897691883,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
812,False,"{'a': 0.5, 'e': 0.6873224719473061}",30,0,-100.5857144145071,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
813,False,"{'a': 0.5, 'e': 0.6865957759998811}",30,10,-59.63293633866498,"{0: 10, 1: 6, 2: 4, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.6858683934567373}",30,17,-31.634724633300788,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
815,False,"{'a': 0.5, 'e': 0.6851403250452572}",20,11,-3.275553393105934,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.6844115714935092}",20,0,-105.75662584831578,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
817,False,"{'a': 0.5, 'e': 0.6836821335302466}",25,0,-34.61276993986169,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
818,False,"{'a': 0.5, 'e': 0.6829520118849075}",25,0,-76.95415626538562,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
819,False,"{'a': 0.5, 'e': 0.6822212072876135}",25,0,-55.27423334309174,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
820,False,"{'a': 0.5, 'e': 0.681489720469169}",30,0,-20.09145851358751,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
821,False,"{'a': 0.5, 'e': 0.6807575521610608}",25,3,-1.190752075708174,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.6800247030954573}",25,0,-90.14099980441367,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
823,False,"{'a': 0.5, 'e': 0.6792911740052072}",25,0,-32.13282444222822,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
824,False,"{'a': 0.5, 'e': 0.6785569656238398}",25,0,-229.0837126126181,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 4}",0
825,False,"{'a': 0.5, 'e': 0.6778220786855633}",30,8,-108.29970363782974,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 2}",1
826,False,"{'a': 0.5, 'e': 0.6770865139252646}",30,0,-139.86960530584906,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
827,False,"{'a': 0.5, 'e': 0.6763502720785084}",30,0,-146.0320778196401,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
828,False,"{'a': 0.5, 'e': 0.6756133538815365}",20,0,-84.90471819472907,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
829,False,"{'a': 0.5, 'e': 0.674875760071267}",20,0,6.45517857749176,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
830,False,"{'a': 0.5, 'e': 0.6741374913852938}",20,0,-27.678188070558754,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
831,False,"{'a': 0.5, 'e': 0.6733985485618852}",20,0,-56.045030317749074,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
832,False,"{'a': 0.5, 'e': 0.6726589323399843}",25,0,-125.79369628500491,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
833,False,"{'a': 0.5, 'e': 0.671918643459207}",25,0,-90.28008240613912,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
834,False,"{'a': 0.5, 'e': 0.6711776826598423}",25,20,10.460804881328325,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.6704360506828508}",25,0,-62.45838265691937,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
836,False,"{'a': 0.5, 'e': 0.6696937482698646}",25,0,-76.59305046385472,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
837,False,"{'a': 0.5, 'e': 0.6689507761631859}",20,0,-55.945520473159704,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
838,False,"{'a': 0.5, 'e': 0.6682071351057867}",25,2,-34.25373577652242,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.6674628258413081}",20,0,-110.44977040109328,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
840,False,"{'a': 0.5, 'e': 0.6667178491140593}",30,0,-53.038531126606,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
841,False,"{'a': 0.5, 'e': 0.665972205669017}",30,6,-130.44409405747246,"{0: 16, 1: 0, 2: 3, 3: 4, 4: 1}",1
842,False,"{'a': 0.5, 'e': 0.6652258962518245}",30,0,-86.32833075009717,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
843,False,"{'a': 0.5, 'e': 0.6644789216087912}",20,0,-33.88745963749873,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
844,False,"{'a': 0.5, 'e': 0.6637312824868916}",25,0,-92.46052426085888,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
845,False,"{'a': 0.5, 'e': 0.6629829796337648}",20,0,-6.318098774340089,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
846,False,"{'a': 0.5, 'e': 0.6622340137977137}",30,0,-49.20107338417523,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
847,False,"{'a': 0.5, 'e': 0.661484385727704}",20,0,11.714646511269276,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
848,False,"{'a': 0.5, 'e': 0.6607340961733636}",30,0,-117.63045514360935,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
849,False,"{'a': 0.5, 'e': 0.6599831458849822}",25,16,-20.327179331833307,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.6592315356135099}",35,0,-93.1110311756507,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
851,False,"{'a': 0.5, 'e': 0.6584792661105568}",25,0,-51.84394314658241,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
852,False,"{'a': 0.5, 'e': 0.6577263381283925}",20,0,-76.79532441115623,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
853,False,"{'a': 0.5, 'e': 0.656972752419945}",30,8,-58.19459401391599,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
854,False,"{'a': 0.5, 'e': 0.6562185097387998}",20,0,-22.867412691549386,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
855,False,"{'a': 0.5, 'e': 0.6554636108391995}",30,0,-50.47924029747983,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
856,False,"{'a': 0.5, 'e': 0.6547080564760429}",25,11,-44.94332204343106,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
857,False,"{'a': 0.5, 'e': 0.6539518474048844}",30,0,-89.5821632925823,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
858,False,"{'a': 0.5, 'e': 0.6531949843819331}",25,0,-189.77316332111124,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
859,False,"{'a': 0.5, 'e': 0.6524374681640519}",20,0,3.296497643772726,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
860,False,"{'a': 0.5, 'e': 0.6516792995087568}",20,0,-65.91539407768424,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
861,False,"{'a': 0.5, 'e': 0.6509204791742165}",25,9,-8.466467140802008,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.6501610079192512}",30,13,-129.18763639595076,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 3}",1
863,False,"{'a': 0.5, 'e': 0.6494008865033323}",20,0,-13.424059239055026,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
864,False,"{'a': 0.5, 'e': 0.648640115686581}",20,0,-84.57834555852091,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
865,False,"{'a': 0.5, 'e': 0.647878696229768}",25,0,-134.27235267552246,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
866,False,"{'a': 0.5, 'e': 0.6471166288943128}",25,0,-10.560413257187356,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
867,False,"{'a': 0.5, 'e': 0.6463539144422825}",20,0,-147.407826437531,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
868,False,"{'a': 0.5, 'e': 0.6455905536363918}",25,16,-33.114078151038264,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
869,False,"{'a': 0.5, 'e': 0.6448265472400012}",25,0,-53.417739346383215,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
870,False,"{'a': 0.5, 'e': 0.644061896017117}",30,6,-35.739244814557345,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 1}",1
871,False,"{'a': 0.5, 'e': 0.6432966007323906}",30,18,-18.630094883228352,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.6425306621511171}",20,12,-26.418839640062792,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.6417640810392349}",30,8,-80.71342991060993,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 2}",1
874,False,"{'a': 0.5, 'e': 0.6409968581633251}",30,21,-12.78772759579429,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.6402289942906106}",30,0,-100.67607672597718,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
876,False,"{'a': 0.5, 'e': 0.6394604901889552}",20,0,-53.39107952377577,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
877,False,"{'a': 0.5, 'e': 0.6386913466268629}",20,8,-18.708717375884618,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.6379215643734771}",30,0,-96.02042356798728,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
879,False,"{'a': 0.5, 'e': 0.6371511441985802}",25,5,-41.73691031058396,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.6363800868725922}",20,0,-117.01468700230386,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
881,False,"{'a': 0.5, 'e': 0.6356083931665703}",35,3,-114.30677796568958,"{0: 20, 1: 3, 2: 7, 3: 1, 4: 1}",1
882,False,"{'a': 0.5, 'e': 0.6348360638522081}",25,13,-39.77521423895064,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
883,False,"{'a': 0.5, 'e': 0.6340630997018352}",20,0,-58.740101986074656,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
884,False,"{'a': 0.5, 'e': 0.6332895014884152}",30,0,-92.88250341339365,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
885,False,"{'a': 0.5, 'e': 0.6325152699855466}",25,0,-36.58515774577998,"{0: 20, 1: 2, 2: 1, 3: 2, 4: 0}",0
886,False,"{'a': 0.5, 'e': 0.6317404059674607}",25,0,-58.74241741375409,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
887,False,"{'a': 0.5, 'e': 0.6309649102090216}",20,10,-35.79091696259059,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.6301887834857247}",25,0,-62.83844728156976,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
889,False,"{'a': 0.5, 'e': 0.6294120265736969}",20,0,-122.18383223365423,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
890,False,"{'a': 0.5, 'e': 0.628634640249695}",20,0,-1.7792657829165845,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
891,False,"{'a': 0.5, 'e': 0.6278566252911051}",30,0,-63.92280752668995,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
892,False,"{'a': 0.5, 'e': 0.6270779824759424}",20,13,12.567501036112848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.6262987125828494}",20,14,12.883440500659976,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.625518816391096}",25,4,-29.020963428535328,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.6247382946805784}",35,0,-81.55667351671764,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
896,False,"{'a': 0.5, 'e': 0.6239571482318181}",20,4,-41.2329476112858,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.6231753778259617}",25,0,-83.61511418968256,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
898,False,"{'a': 0.5, 'e': 0.6223929842447792}",30,2,-112.3091918635871,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 2}",1
899,False,"{'a': 0.5, 'e': 0.6216099682706644}",20,0,-74.01092026261676,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
900,False,"{'a': 0.5, 'e': 0.6208263306866332}",20,10,-8.58787459798259,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.620042072276323}",20,9,-21.651426482439355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
902,False,"{'a': 0.5, 'e': 0.6192571938239922}",30,8,-10.76143298161899,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.6184716961145192}",20,6,-23.355730204320373,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
904,False,"{'a': 0.5, 'e': 0.6176855799334016}",25,17,9.832994064692757,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.6168988460667556}",20,10,1.7107242234415316,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.6161114953013148}",25,8,-5.388832884707318,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.6153235284244302}",30,0,-100.54165593338506,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
908,False,"{'a': 0.5, 'e': 0.6145349462240683}",20,0,-91.01979407747153,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
909,False,"{'a': 0.5, 'e': 0.6137457494888116}",35,0,-105.88906935355385,"{0: 24, 1: 1, 2: 9, 3: 0, 4: 1}",0
910,False,"{'a': 0.5, 'e': 0.6129559390078564}",25,0,-85.6821303235733,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
911,False,"{'a': 0.5, 'e': 0.6121655155710133}",20,5,-24.679975136076575,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 0.6113744799687056}",20,4,4.483885593482411,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.6105828329919689}",30,0,-117.24928012957997,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
914,False,"{'a': 0.5, 'e': 0.6097905754324501}",20,0,-60.133558659418966,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
915,False,"{'a': 0.5, 'e': 0.6089977080824067}",20,0,-53.49097890609997,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
916,False,"{'a': 0.5, 'e': 0.608204231734706}",30,1,-58.528483507345946,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 1}",1
917,False,"{'a': 0.5, 'e': 0.6074101471828242}",20,6,-31.162948923269642,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
